Id,EffectiveDate,EntityCode,CounterpartyId,SecurityId,SecurityType,SecuritySubType,CountryOfExposure,Agreement_Type,MarketValueUSD,Swap_GL,Swap_Gain,Swap_Loss,Swap_Collat,Net_Swap_Gain,Net_Swap_Loss,Fwd_GL,Fwd_Gain,Fwd_Loss,Fut_Collat,Fut_Margin,Repo_GL,Repo_Collat,Net_Exposure,Pos_Neg_Ind,NetSwapOptUnreal,NetFwdOptUnreal,AllCollateral,NetSwapOptExposure,GrossOTCPosExposure,GrossOTCNegExposure,FuturesMargin,FuturesCollateral,FuturesExposure,RepoExposure,AnyExposure,SwapFwdGain,SwapFwdLoss,SwapFwdGL,ViewAnyGain,ViewAnyLoss,NotionalMvUSD,LookThruExposure,CashMVUSDInvested,CashMVUSDSubCustAcct,Loan_Pos,Loan_Neg,Loan_Net,Option_Collat,InvestmentGroup,Repo_Gain,Repo_Loss,NettingAgreementInPlace,NettingAgreementApplied,CCPId,CCMarketValueUSD,cleared_otc_collat,IsClearable
6248524,1/28/2005,OLPE,11,2363,CURRCONT       ,FORWARD,MY,OTC,-65301868.86,0,0,0,,3350977.14,0,3350977.14,3350977.14,0,,0,0,,3350977.14,P,0,3350977.14,0,3350977.14,3350977.14,0,0,0,0,0,3350977.14,3350977.14,0,3350977.14,3350977.14,0,-65301868.86,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249024,1/28/2005,OLPE,11,2363,CURRCONT       ,FORWARD,MY,OTC,-33669766.74,0,0,0,,-685546.64,0,-685546.64,0,-685546.64,,0,0,,-685546.64,P,0,-685546.64,0,-685546.64,-685546.64,0,0,0,0,0,-685546.64,0,-685546.64,-685546.64,-685546.64,0,-33669766.74,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248525,1/28/2005,OLPE,11,2367,CURRCONT       ,FORWARD,CZ,OTC,-113799464.8,0,0,0,,1810653.87,0,1810653.87,1810653.87,0,,0,0,,1810653.87,P,0,1810653.87,0,1810653.87,1810653.87,0,0,0,0,0,1810653.87,1810653.87,0,1810653.87,1810653.87,0,-113799464.8,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248526,1/28/2005,OLPE,11,2367,CURRCONT       ,FORWARD,CZ,OTC,-21676236.98,0,0,0,,179696,0,179696,179696,0,,0,0,,179696,P,0,179696,0,179696,179696,0,0,0,0,0,179696,179696,0,179696,179696,0,-21676236.98,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248517,1/28/2005,OLPE,11,2379,CURRCONT       ,FORWARD,AR,OTC,-8162466.59,0,0,0,,125833.41,0,125833.41,125833.41,0,,0,0,,125833.41,P,0,125833.41,0,125833.41,125833.41,0,0,0,0,0,125833.41,125833.41,0,125833.41,125833.41,0,-8162466.59,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249014,1/28/2005,OLPE,11,2395,CURRCONT       ,FORWARD,JP,OTC,-12391046.2,0,0,0,,-3596.2,0,-3596.2,0,-3596.2,,0,0,,-3596.2,P,0,-3596.2,0,-3596.2,-3596.2,0,0,0,0,0,-3596.2,0,-3596.2,-3596.2,-3596.2,0,-12391046.2,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249015,1/28/2005,OLPE,11,2395,CURRCONT       ,FORWARD,JP,OTC,-12391144.52,0,0,0,,-69694.52,0,-69694.52,0,-69694.52,,0,0,,-69694.52,P,0,-69694.52,0,-69694.52,-69694.52,0,0,0,0,0,-69694.52,0,-69694.52,-69694.52,-69694.52,0,-12391144.52,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249016,1/28/2005,OLPE,11,2410,CURRCONT       ,FORWARD,NL,OTC,-12232408.41,0,0,0,,-67361.91,0,-67361.91,0,-67361.91,,0,0,,-67361.91,P,0,-67361.91,0,-67361.91,-67361.91,0,0,0,0,0,-67361.91,0,-67361.91,-67361.91,-67361.91,0,-12232408.41,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248518,1/28/2005,OLPE,11,2417,CURRCONT       ,FORWARD,MY,OTC,8037826.77,0,0,0,,149686.77,0,149686.77,149686.77,0,,0,0,,149686.77,P,0,149686.77,0,149686.77,149686.77,0,0,0,0,0,149686.77,149686.77,0,149686.77,149686.77,0,8037826.77,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249017,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,13876206.76,0,0,0,,-70253.24,0,-70253.24,0,-70253.24,,0,0,,-70253.24,P,0,-70253.24,0,-70253.24,-70253.24,0,0,0,0,0,-70253.24,0,-70253.24,-70253.24,-70253.24,0,13876206.76,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249018,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,14529206.19,0,0,0,,-58071.81,0,-58071.81,0,-58071.81,,0,0,,-58071.81,P,0,-58071.81,0,-58071.81,-58071.81,0,0,0,0,0,-58071.81,0,-58071.81,-58071.81,-58071.81,0,14529206.19,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249019,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,6529982.34,0,0,0,,-4697.66,0,-4697.66,0,-4697.66,,0,0,,-4697.66,P,0,-4697.66,0,-4697.66,-4697.66,0,0,0,0,0,-4697.66,0,-4697.66,-4697.66,-4697.66,0,6529982.34,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248519,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,12733482.81,0,0,0,,173454.81,0,173454.81,173454.81,0,,0,0,,173454.81,P,0,173454.81,0,173454.81,173454.81,0,0,0,0,0,173454.81,173454.81,0,173454.81,173454.81,0,12733482.81,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248520,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,13223249.62,0,0,0,,364985.62,0,364985.62,364985.62,0,,0,0,,364985.62,P,0,364985.62,0,364985.62,364985.62,0,0,0,0,0,364985.62,364985.62,0,364985.62,364985.62,0,13223249.62,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248521,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,13059973.99,0,0,0,,89253.99,0,89253.99,89253.99,0,,0,0,,89253.99,P,0,89253.99,0,89253.99,89253.99,0,0,0,0,0,89253.99,89253.99,0,89253.99,89253.99,0,13059973.99,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249020,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,25466924.2,0,0,0,,-91413.8,0,-91413.8,0,-91413.8,,0,0,,-91413.8,P,0,-91413.8,0,-91413.8,-91413.8,0,0,0,0,0,-91413.8,0,-91413.8,-91413.8,-91413.8,0,25466924.2,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249021,1/28/2005,OLPE,11,2433,CURRCONT       ,FORWARD,AR,OTC,25466927.85,0,0,0,,-52800.15,0,-52800.15,0,-52800.15,,0,0,,-52800.15,P,0,-52800.15,0,-52800.15,-52800.15,0,0,0,0,0,-52800.15,0,-52800.15,-52800.15,-52800.15,0,25466927.85,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249022,1/28/2005,OLPE,11,2449,CURRCONT       ,FORWARD,JP,OTC,13877842.61,0,0,0,,-82789.39,0,-82789.39,0,-82789.39,,0,0,,-82789.39,P,0,-82789.39,0,-82789.39,-82789.39,0,0,0,0,0,-82789.39,0,-82789.39,-82789.39,-82789.39,0,13877842.61,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6248522,1/28/2005,OLPE,11,2449,CURRCONT       ,FORWARD,JP,OTC,28582638.47,0,0,0,,428618.47,0,428618.47,428618.47,0,,0,0,,428618.47,P,0,428618.47,0,428618.47,428618.47,0,0,0,0,0,428618.47,428618.47,0,428618.47,428618.47,0,28582638.47,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6249023,1/28/2005,OLPE,11,2464,CURRCONT       ,FORWARD,NL,OTC,12232436.07,0,0,0,,-181372.6,0,-181372.6,0,-181372.6,,0,0,,-181372.6,P,0,-181372.6,0,-181372.6,-181372.6,0,0,0,0,0,-181372.6,0,-181372.6,-181372.6,-181372.6,0,12232436.07,,,,0,0,0,,SGM,0,0,,0,-1,0,,
6245651,1/28/2005,OP1,2,314335,SWAP           ,FPSWAP,LU,OTC,1986027.07,1986027.07,1986027.07,0,,1986027.07,0,0,0,0,,0,0,,1986027.07,P,1986027.07,0,0,1986027.07,1986027.07,0,0,0,0,0,1986027.07,1986027.07,0,1986027.07,1986027.07,0,1986027.07,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245652,1/28/2005,OP1,2,314337,SWAP           ,FPSWAP,LU,OTC,818102.4,818102.4,818102.4,0,,818102.4,0,0,0,0,,0,0,,818102.4,P,818102.4,0,0,818102.4,818102.4,0,0,0,0,0,818102.4,818102.4,0,818102.4,818102.4,0,818102.4,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245653,1/28/2005,OP1,2,314338,SWAP           ,FPSWAP,LU,OTC,1404653.25,1404653.25,1404653.25,0,,1404653.25,0,0,0,0,,0,0,,1404653.25,P,1404653.25,0,0,1404653.25,1404653.25,0,0,0,0,0,1404653.25,1404653.25,0,1404653.25,1404653.25,0,1404653.25,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245654,1/28/2005,OP1,2,314339,SWAP           ,FPSWAP,LU,OTC,1140614.83,1140614.83,1140614.83,0,,1140614.83,0,0,0,0,,0,0,,1140614.83,P,1140614.83,0,0,1140614.83,1140614.83,0,0,0,0,0,1140614.83,1140614.83,0,1140614.83,1140614.83,0,1140614.83,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245655,1/28/2005,OP1,2,314340,SWAP           ,FPSWAP,LU,OTC,2791928.3,2791928.3,2791928.3,0,,2791928.3,0,0,0,0,,0,0,,2791928.3,P,2791928.3,0,0,2791928.3,2791928.3,0,0,0,0,0,2791928.3,2791928.3,0,2791928.3,2791928.3,0,2791928.3,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245656,1/28/2005,OP1,2,314341,SWAP           ,FPSWAP,LU,OTC,1185232.96,1185232.96,1185232.96,0,,1185232.96,0,0,0,0,,0,0,,1185232.96,P,1185232.96,0,0,1185232.96,1185232.96,0,0,0,0,0,1185232.96,1185232.96,0,1185232.96,1185232.96,0,1185232.96,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245657,1/28/2005,OP1,2,314342,SWAP           ,FPSWAP,LU,OTC,2596354.2,2596354.2,2596354.2,0,,2596354.2,0,0,0,0,,0,0,,2596354.2,P,2596354.2,0,0,2596354.2,2596354.2,0,0,0,0,0,2596354.2,2596354.2,0,2596354.2,2596354.2,0,2596354.2,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245658,1/28/2005,OP1,2,314343,SWAP           ,FPSWAP,LU,OTC,4858114.46,4858114.46,4858114.46,0,,4858114.46,0,0,0,0,,0,0,,4858114.46,P,4858114.46,0,0,4858114.46,4858114.46,0,0,0,0,0,4858114.46,4858114.46,0,4858114.46,4858114.46,0,4858114.46,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245659,1/28/2005,OP1,2,314405,SWAP           ,FPSWAP,NZ,OTC,959207.93,959207.93,959207.93,0,,959207.93,0,0,0,0,,0,0,,959207.93,P,959207.93,0,0,959207.93,959207.93,0,0,0,0,0,959207.93,959207.93,0,959207.93,959207.93,0,959207.93,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6245660,1/28/2005,OP1,2,314875,SWAP           ,FPSWAP,LU,OTC,570931.2,570931.2,570931.2,0,,570931.2,0,0,0,0,,0,0,,570931.2,P,570931.2,0,0,570931.2,570931.2,0,0,0,0,0,570931.2,570931.2,0,570931.2,570931.2,0,570931.2,,,,0,0,0,,EM        ,0,0,,0,-1,0,,
6248970,1/28/2005,OP1,11,314667,SWAP           ,SWAPTOT,SN,OTC,-118.46,-118.46,0,-118.46,,0,-118.46,0,0,0,,0,0,,-118.46,N,-118.46,0,0,-118.46,0,-118.46,0,0,0,0,-118.46,0,-118.46,-118.46,0,-118.46,-3624556.52,,,,0,0,0,,EM        ,0,0,,0,-1,0,,N
6242485,1/28/2005,OPERM,8,2429,CURRCONT       ,FORWARD,SG,OTC,7316931.812,0,0,0,,0,-76599.75,-76599.75,0,-76599.75,,0,0,,-76599.75,N,0,-76599.75,0,-76599.75,0,-76599.75,0,0,0,0,-76599.75,0,-76599.75,-76599.75,0,-76599.75,7316931.81,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242078,1/28/2005,OPERM,8,2443,CURRCONT       ,FORWARD,ID,OTC,3604240.38,0,0,0,,0,89621.26,89621.26,89621.26,0,,0,0,,89621.26,N,0,89621.26,0,89621.26,0,89621.26,0,0,0,0,89621.26,89621.26,0,89621.26,0,89621.26,3604240.38,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242480,1/28/2005,OPERM,8,2450,CURRCONT       ,FORWARD,NO,OTC,1065781.659,0,0,0,,0,-12159.92,-12159.92,0,-12159.92,,0,0,,-12159.92,N,0,-12159.92,0,-12159.92,0,-12159.92,0,0,0,0,-12159.92,0,-12159.92,-12159.92,0,-12159.92,1065781.66,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242079,1/28/2005,OPERM,8,2457,CURRCONT       ,FORWARD,UA,OTC,1253161.341,0,0,0,,0,1225.88,1225.88,1225.88,0,,0,0,,1225.88,N,0,1225.88,0,1225.88,0,1225.88,0,0,0,0,1225.88,1225.88,0,1225.88,0,1225.88,1253161.34,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242080,1/28/2005,OPERM,8,2463,CURRCONT       ,FORWARD,MK,OTC,2114760.781,0,0,0,,0,9575.11,9575.11,9575.11,0,,0,0,,9575.11,N,0,9575.11,0,9575.11,0,9575.11,0,0,0,0,9575.11,9575.11,0,9575.11,0,9575.11,2114760.78,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242081,1/28/2005,OPERM,8,2464,CURRCONT       ,FORWARD,NL,OTC,2801505.435,0,0,0,,0,13491.78,13491.78,13491.78,0,,0,0,,13491.78,N,0,13491.78,0,13491.78,0,13491.78,0,0,0,0,13491.78,13491.78,0,13491.78,0,13491.78,2801505.44,,,,0,0,0,,GE,0,0,,0,-1,0,,
6245375,1/28/2005,OPERM,10,2410,CURRCONT       ,FORWARD,NL,OTC,-854108.2977,0,0,0,,-3786.13,0,-3786.13,0,-3786.13,,0,0,,-3786.13,P,0,-3786.13,0,-3786.13,-3786.13,0,0,0,0,0,-3786.13,0,-3786.13,-3786.13,-3786.13,0,-854108.3,,,,0,0,0,,GE,0,0,,0,-1,0,,
6245628,1/28/2005,OPERM,10,2410,CURRCONT       ,FORWARD,NL,OTC,-853729.0212,0,0,0,,13331.39,0,13331.39,13331.39,0,,0,0,,13331.39,P,0,13331.39,0,13331.39,13331.39,0,0,0,0,0,13331.39,13331.39,0,13331.39,13331.39,0,-853729.02,,,,0,0,0,,GE,0,0,,0,-1,0,,
6245629,1/28/2005,OPERM,10,2464,CURRCONT       ,FORWARD,NL,OTC,853728.8795,0,0,0,,3790.76,0,3790.76,3790.76,0,,0,0,,3790.76,P,0,3790.76,0,3790.76,3790.76,0,0,0,0,0,3790.76,3790.76,0,3790.76,3790.76,0,853728.88,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246146,1/28/2005,OPERM,22,2363,CURRCONT       ,FORWARD,MY,OTC,-3067463.497,0,0,0,,46112.28,0,46112.28,46112.28,0,,0,0,,46112.28,P,0,46112.28,0,46112.28,46112.28,0,0,0,0,0,46112.28,46112.28,0,46112.28,46112.28,0,-3067463.5,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246019,1/28/2005,OPERM,22,2363,CURRCONT       ,FORWARD,MY,OTC,-4927674.535,0,0,0,,-32148.57,0,-32148.57,0,-32148.57,,0,0,,-32148.57,P,0,-32148.57,0,-32148.57,-32148.57,0,0,0,0,0,-32148.57,0,-32148.57,-32148.57,-32148.57,0,-4927674.54,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246147,1/28/2005,OPERM,22,2363,CURRCONT       ,FORWARD,MY,OTC,-3495365.702,0,0,0,,41797.68,0,41797.68,41797.68,0,,0,0,,41797.68,P,0,41797.68,0,41797.68,41797.68,0,0,0,0,0,41797.68,41797.68,0,41797.68,41797.68,0,-3495365.7,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246148,1/28/2005,OPERM,22,2389,CURRCONT       ,FORWARD,ID,OTC,-2625649.85,0,0,0,,11898.93,0,11898.93,11898.93,0,,0,0,,11898.93,P,0,11898.93,0,11898.93,11898.93,0,0,0,0,0,11898.93,11898.93,0,11898.93,11898.93,0,-2625649.85,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246016,1/28/2005,OPERM,22,2396,CURRCONT       ,FORWARD,NO,OTC,-1081931.011,0,0,0,,-17904.35,0,-17904.35,0,-17904.35,,0,0,,-17904.35,P,0,-17904.35,0,-17904.35,-17904.35,0,0,0,0,0,-17904.35,0,-17904.35,-17904.35,-17904.35,0,-1081931.01,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246017,1/28/2005,OPERM,22,2410,CURRCONT       ,FORWARD,NL,OTC,-838180.3961,0,0,0,,-4402.22,0,-4402.22,0,-4402.22,,0,0,,-4402.22,P,0,-4402.22,0,-4402.22,-4402.22,0,0,0,0,0,-4402.22,0,-4402.22,-4402.22,-4402.22,0,-838180.4,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246144,1/28/2005,OPERM,22,2410,CURRCONT       ,FORWARD,NL,OTC,-837808.4779,0,0,0,,10896.63,0,10896.63,10896.63,0,,0,0,,10896.63,P,0,10896.63,0,10896.63,10896.63,0,0,0,0,0,10896.63,10896.63,0,10896.63,10896.63,0,-837808.48,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246145,1/28/2005,OPERM,22,2417,CURRCONT       ,FORWARD,MY,OTC,4945698.942,0,0,0,,31711.27,0,31711.27,31711.27,0,,0,0,,31711.27,P,0,31711.27,0,31711.27,31711.27,0,0,0,0,0,31711.27,31711.27,0,31711.27,31711.27,0,4945698.94,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246018,1/28/2005,OPERM,22,2417,CURRCONT       ,FORWARD,MY,OTC,1617137.072,0,0,0,,-17262.28,0,-17262.28,0,-17262.28,,0,0,,-17262.28,P,0,-17262.28,0,-17262.28,-17262.28,0,0,0,0,0,-17262.28,0,-17262.28,-17262.28,-17262.28,0,1617137.07,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246142,1/28/2005,OPERM,22,2443,CURRCONT       ,FORWARD,ID,OTC,2625649.61,0,0,0,,39792.47,0,39792.47,39792.47,0,,0,0,,39792.47,P,0,39792.47,0,39792.47,39792.47,0,0,0,0,0,39792.47,39792.47,0,39792.47,39792.47,0,2625649.61,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246014,1/28/2005,OPERM,22,2443,CURRCONT       ,FORWARD,ID,OTC,2626359.9,0,0,0,,-11995.47,0,-11995.47,0,-11995.47,,0,0,,-11995.47,P,0,-11995.47,0,-11995.47,-11995.47,0,0,0,0,0,-11995.47,0,-11995.47,-11995.47,-11995.47,0,2626359.9,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246015,1/28/2005,OPERM,22,2450,CURRCONT       ,FORWARD,NO,OTC,1081930.261,0,0,0,,-2168.48,0,-2168.48,0,-2168.48,,0,0,,-2168.48,P,0,-2168.48,0,-2168.48,-2168.48,0,0,0,0,0,-2168.48,0,-2168.48,-2168.48,-2168.48,0,1081930.26,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246143,1/28/2005,OPERM,22,2464,CURRCONT       ,FORWARD,NL,OTC,837808.3645,0,0,0,,4399.08,0,4399.08,4399.08,0,,0,0,,4399.08,P,0,4399.08,0,4399.08,4399.08,0,0,0,0,0,4399.08,4399.08,0,4399.08,4399.08,0,837808.36,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246909,1/28/2005,OPERM,4,2363,CURRCONT       ,FORWARD,MY,OTC,-2625030.688,0,0,0,,0,-16565.22,-16565.22,0,-16565.22,,0,0,,-16565.22,N,0,-16565.22,0,-16565.22,0,-16565.22,0,0,0,0,-16565.22,0,-16565.22,-16565.22,0,-16565.22,-2625030.69,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246910,1/28/2005,OPERM,4,2363,CURRCONT       ,FORWARD,MY,OTC,-2634634.433,0,0,0,,0,-14355.47,-14355.47,0,-14355.47,,0,0,,-14355.47,N,0,-14355.47,0,-14355.47,0,-14355.47,0,0,0,0,-14355.47,0,-14355.47,-14355.47,0,-14355.47,-2634634.43,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246907,1/28/2005,OPERM,4,2375,CURRCONT       ,FORWARD,SG,OTC,-7390839.687,0,0,0,,0,-47286.5,-47286.5,0,-47286.5,,0,0,,-47286.5,N,0,-47286.5,0,-47286.5,0,-47286.5,0,0,0,0,-47286.5,0,-47286.5,-47286.5,0,-47286.5,-7390839.69,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247039,1/28/2005,OPERM,4,2382,CURRCONT       ,FORWARD,ZA,OTC,-24025593.26,0,0,0,,0,20058.39,20058.39,20058.39,0,,0,0,,20058.39,N,0,20058.39,0,20058.39,0,20058.39,0,0,0,0,20058.39,20058.39,0,20058.39,0,20058.39,-24025593.26,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247040,1/28/2005,OPERM,4,2389,CURRCONT       ,FORWARD,ID,OTC,-1959440.18,0,0,0,,0,8305.39,8305.39,8305.39,0,,0,0,,8305.39,N,0,8305.39,0,8305.39,0,8305.39,0,0,0,0,8305.39,8305.39,0,8305.39,0,8305.39,-1959440.18,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247042,1/28/2005,OPERM,4,2403,CURRCONT       ,FORWARD,UA,OTC,-1283358.235,0,0,0,,0,16842.16,16842.16,16842.16,0,,0,0,,16842.16,N,0,16842.16,0,16842.16,0,16842.16,0,0,0,0,16842.16,16842.16,0,16842.16,0,16842.16,-1283358.23,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247038,1/28/2005,OPERM,4,2417,CURRCONT       ,FORWARD,MY,OTC,2634634.559,0,0,0,,0,16290.21,16290.21,16290.21,0,,0,0,,16290.21,N,0,16290.21,0,16290.21,0,16290.21,0,0,0,0,16290.21,16290.21,0,16290.21,0,16290.21,2634634.56,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246911,1/28/2005,OPERM,4,2429,CURRCONT       ,FORWARD,SG,OTC,7390839.57,0,0,0,,0,-98182.76,-98182.76,0,-98182.76,,0,0,,-98182.76,N,0,-98182.76,0,-98182.76,0,-98182.76,0,0,0,0,-98182.76,0,-98182.76,-98182.76,0,-98182.76,7390839.57,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246912,1/28/2005,OPERM,4,2436,CURRCONT       ,FORWARD,ZA,OTC,24025593.28,0,0,0,,0,-25508.84,-25508.84,0,-25508.84,,0,0,,-25508.84,N,0,-25508.84,0,-25508.84,0,-25508.84,0,0,0,0,-25508.84,0,-25508.84,-25508.84,0,-25508.84,24025593.28,,,,0,0,0,,GE,0,0,,0,-1,0,,
6246908,1/28/2005,OPERM,4,2443,CURRCONT       ,FORWARD,ID,OTC,1959969.91,0,0,0,,0,-8388.89,-8388.89,0,-8388.89,,0,0,,-8388.89,N,0,-8388.89,0,-8388.89,0,-8388.89,0,0,0,0,-8388.89,0,-8388.89,-8388.89,0,-8388.89,1959969.91,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247044,1/28/2005,OPERM,4,2443,CURRCONT       ,FORWARD,ID,OTC,1959440.07,0,0,0,,0,16489.58,16489.58,16489.58,0,,0,0,,16489.58,N,0,16489.58,0,16489.58,0,16489.58,0,0,0,0,16489.58,16489.58,0,16489.58,0,16489.58,1959440.07,,,,0,0,0,,GE,0,0,,0,-1,0,,
6247045,1/28/2005,OPERM,4,2457,CURRCONT       ,FORWARD,UA,OTC,1283358.217,0,0,0,,0,254.17,254.17,254.17,0,,0,0,,254.17,N,0,254.17,0,254.17,0,254.17,0,0,0,0,254.17,254.17,0,254.17,0,254.17,1283358.22,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248370,1/28/2005,OPERM,21,2375,CURRCONT       ,FORWARD,SG,OTC,-14855591.23,0,0,0,,0,-99961.52,-99961.52,0,-99961.52,,0,0,,-99961.52,N,0,-99961.52,0,-99961.52,0,-99961.52,0,0,0,0,-99961.52,0,-99961.52,-99961.52,0,-99961.52,-14855591.23,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248204,1/28/2005,OPERM,21,2389,CURRCONT       ,FORWARD,ID,OTC,-2625649.85,0,0,0,,0,10869.28,10869.28,10869.28,0,,0,0,,10869.28,N,0,10869.28,0,10869.28,0,10869.28,0,0,0,0,10869.28,10869.28,0,10869.28,0,10869.28,-2625649.85,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248202,1/28/2005,OPERM,21,2403,CURRCONT       ,FORWARD,UA,OTC,-1253161.355,0,0,0,,0,11267,11267,11267,0,,0,0,,11267,N,0,11267,0,11267,0,11267,0,0,0,0,11267,11267,0,11267,0,11267,-1253161.35,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248203,1/28/2005,OPERM,21,2410,CURRCONT       ,FORWARD,NL,OTC,-833642.129,0,0,0,,0,13467.34,13467.34,13467.34,0,,0,0,,13467.34,N,0,13467.34,0,13467.34,0,13467.34,0,0,0,0,13467.34,13467.34,0,13467.34,0,13467.34,-833642.13,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248369,1/28/2005,OPERM,21,2410,CURRCONT       ,FORWARD,NL,OTC,-834011.9372,0,0,0,,0,-4921.39,-4921.39,0,-4921.39,,0,0,,-4921.39,N,0,-4921.39,0,-4921.39,0,-4921.39,0,0,0,0,-4921.39,0,-4921.39,-4921.39,0,-4921.39,-834011.94,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248374,1/28/2005,OPERM,21,2429,CURRCONT       ,FORWARD,SG,OTC,14855591.01,0,0,0,,0,-173806.94,-173806.94,0,-173806.94,,0,0,,-173806.94,N,0,-173806.94,0,-173806.94,0,-173806.94,0,0,0,0,-173806.94,0,-173806.94,-173806.94,0,-173806.94,14855591.01,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248205,1/28/2005,OPERM,21,2429,CURRCONT       ,FORWARD,SG,OTC,1367600.139,0,0,0,,0,9161.71,9161.71,9161.71,0,,0,0,,9161.71,N,0,9161.71,0,9161.71,0,9161.71,0,0,0,0,9161.71,9161.71,0,9161.71,0,9161.71,1367600.14,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248198,1/28/2005,OPERM,21,2443,CURRCONT       ,FORWARD,ID,OTC,2625649.67,0,0,0,,0,26927.95,26927.95,26927.95,0,,0,0,,26927.95,N,0,26927.95,0,26927.95,0,26927.95,0,0,0,0,26927.95,26927.95,0,26927.95,0,26927.95,2625649.67,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248375,1/28/2005,OPERM,21,2443,CURRCONT       ,FORWARD,ID,OTC,2626359.61,0,0,0,,0,-10962.89,-10962.89,0,-10962.89,,0,0,,-10962.89,N,0,-10962.89,0,-10962.89,0,-10962.89,0,0,0,0,-10962.89,0,-10962.89,-10962.89,0,-10962.89,2626359.61,,,,0,0,0,,GE,0,0,,0,-1,0,,
6248200,1/28/2005,OPERM,21,2457,CURRCONT       ,FORWARD,UA,OTC,1253161.337,0,0,0,,0,1344.28,1344.28,1344.28,0,,0,0,,1344.28,N,0,1344.28,0,1344.28,0,1344.28,0,0,0,0,1344.28,1344.28,0,1344.28,0,1344.28,1253161.34,,,,0,0,0,,GE,0,0,,0,-1,0,,
